file,class,type,cbo,dit,lcom,loc,methods
\core\src\main\java\io\questdb\cairo\mig\Mig620.java,Mig620,class,19,1,0.87,374,22
\core\src\main\java\io\questdb\cairo\mig\Mig702.java,Mig702,class,6,1,0.62,131,8
\core\src\main\java\io\questdb\cairo\mig\MigrationAction.java,MigrationAction,class,1,1,0,30,1
\core\src\main\java\io\questdb\cairo\mig\MigrationActions.java,MigrationActions,class,2,1,0,39,2
\core\src\main\java\io\questdb\cairo\mig\MigrationContext.java,MigrationContext,class,8,1,0.58,119,10
\core\src\main\java\io\questdb\cairo\mig\MigrationUtils.java,MigrationUtils,class,8,1,0,50,1
\core\src\main\java\io\questdb\cairo\mv\FixedOffsetIntervalIterator.java,FixedOffsetIntervalIterator,class,5,2,0.48,97,6
\core\src\main\java\io\questdb\cairo\mv\MatViewDefinition.java,MatViewDefinition,class,26,1,0.92,658,37
\core\src\main\java\io\questdb\cairo\mv\MatViewGraph.java,MatViewGraph,class,16,1,0.82,284,11
\core\src\main\java\io\questdb\cairo\mv\MatViewRefreshJob.java,MatViewRefreshJob,class,44,1,0.97,1524,31
\core\src\main\java\io\questdb\cairo\mv\MatViewRefreshSqlExecutionContext.java,MatViewRefreshSqlExecutionContext,class,18,2,0.69,162,8
\core\src\main\java\io\questdb\cairo\mv\MatViewRefreshTask.java,MatViewRefreshTask,class,3,1,0.44,90,9
\core\src\main\java\io\questdb\cairo\mv\MatViewState.java,MatViewState,class,13,1,0.89,452,38
\core\src\main\java\io\questdb\cairo\mv\MatViewStateReader.java,MatViewStateReader,class,11,1,0.7,166,9
\core\src\main\java\io\questdb\cairo\mv\MatViewStateStore.java,MatViewStateStore,class,6,2,0.42,86,7
\core\src\main\java\io\questdb\cairo\mv\MatViewStateStoreImpl.java,MatViewStateStoreImpl,class,19,1,0.84,308,20
\core\src\main\java\io\questdb\cairo\mv\MatViewTelemetryFacade.java,MatViewTelemetryFacade,class,3,1,0,16,1
\core\src\main\java\io\questdb\cairo\mv\MatViewTimerJob.java,MatViewTimerJob,class,22,1,0.88,412,22
\core\src\main\java\io\questdb\cairo\mv\MatViewTimerTask.java,MatViewTimerTask,class,3,1,0.34,76,7
\core\src\main\java\io\questdb\cairo\mv\NoOpMatViewStateStore.java,NoOpMatViewStateStore,class,3,1,0.52,105,9
